dataset,role,replication,entity,method_key,gate_quality,gate_cost,gate_both,core_n_points,core_n_front,aug_n_points,self_grading_share,core__hv_ratio,core__igd_plus,core__gd,core__spacing,core__spacing_cv,core__joint_nondominated_fraction,core__n_front,augmented__hv_ratio,augmented__igd_plus,augmented__gd,augmented__spacing,augmented__spacing_cv,augmented__joint_nondominated_fraction,augmented__n_front
magic,primary_geometry_confirmatory,29,HISTORICAL-WS,historical_ws,False,True,False,288,14,1268,0.08,0.9457510724922458,0.05840003299230025,0.03134275125188778,0.014132690033206007,2.7816007166434176,0.2,20,0.9309149619944374,0.05254854621454055,0.013975878440918878,0.014132690033206007,2.7816007166434176,0.2,20
magic,primary_geometry_confirmatory,29,WS-S,ws_s,False,True,False,288,14,1268,0.08,0.960679282368224,0.047358373585123896,0.030188042275294466,0.011112191422725516,1.4789090970639822,0.4444444444444444,9,0.9456089912517557,0.04129616824318279,0.008185185167486684,0.011112191422725516,1.4789090970639822,0.4444444444444444,9
magic,primary_geometry_confirmatory,29,NBI-S,nbi_s,False,True,False,288,14,1268,0.14,0.9755594112323028,0.037949361831726716,0.03625704749667281,0.017601012844157257,1.0306170392084326,0.5384615384615384,13,0.9602556937497747,0.032710305157074016,0.007778534317986343,0.017601012844157257,1.0306170392084326,0.5384615384615384,13
magic,primary_geometry_confirmatory,29,NBI-R,nbi_r,False,True,False,288,14,1268,0.0,0.8618202469192388,0.06964186779624262,0.03090599906498208,0.00961690850035866,1.846194504547718,0.6153846153846154,13,0.848300769347991,0.07383356538844758,0.010218089627371835,0.00961690850035866,1.846194504547718,0.0,13
magic,primary_geometry_confirmatory,29,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,14,1268,,0.9821321943100805,0.033652968078057795,0.033667258389767606,0.12568869346863681,2.493162879362491,0.5714285714285714,14,0.9667253687911395,0.03150731490604672,0.015282500804968945,0.12568869346863681,2.493162879362491,0.5,14
magic,primary_geometry_confirmatory,29,GRID,grid,False,True,False,288,14,1268,0.2,1.0033502702447417,0.0007167010255150442,0.02733762510610277,0.025373032167421372,0.8813998640381129,0.95,20,0.9876105942239366,0.005131381953305111,0.011366933461858277,0.025373032167421372,0.8813998640381129,0.5,20
magic,primary_geometry_confirmatory,29,RANDOM,random,False,True,False,288,14,1268,0.04,0.8660620551514024,0.06287506971145095,0.05266010368979632,0.019280270993415272,0.6697755485714837,0.45454545454545453,11,0.8524760358256981,0.07910745699310445,0.02980071419334789,0.019280270993415272,0.6697755485714837,0.18181818181818182,11
magic,primary_geometry_confirmatory,29,NSGA2-MATCHED,nsga2,False,True,False,288,14,1268,0.36,0.8776954610314462,0.05587902043885097,0.03385177119862642,0.006867093335017863,1.3455519508859868,0.7096774193548387,31,0.8639269470725112,0.06509434897288287,0.009315893063387487,0.006867093335017863,1.3455519508859868,0.5806451612903226,31
spambase,boundary_geometry_control,0,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,3,1236,0.0,0.0,1.3584279078277188,1.3401081480786659,0.12207239984948351,3.1622776601683786,0.0,10,0.0,1.0639622579787926,1.0234939152169455,0.09569753796307771,3.162277660168379,0.0,10
spambase,boundary_geometry_control,0,HISTORICAL-WS,historical_ws,True,True,True,288,3,1236,0.1053,0.987212923806275,0.028482744863852036,0.0,0.0,0.0,1.0,2,0.9316300543039869,0.02229719389957284,0.0,0.0,0.0,1.0,2
spambase,boundary_geometry_control,0,WS-S,ws_s,True,True,True,288,3,1236,0.1579,0.987212923806275,0.028482744863852036,0.09623811099862514,0.4864694847737663,1.1615496605533528,1.0,4,0.9391456157429328,0.017575535239337265,0.046978557975775236,0.3759875770278191,1.1647116955753383,0.75,4
spambase,boundary_geometry_control,0,NBI-S,nbi_s,True,True,True,288,3,1236,0.2105,0.24935704232211323,0.2532915146661142,0.14463486841650125,0.11440466899977832,1.2798118885810663,0.5714285714285714,7,0.4624420912589877,0.1748413527077164,0.10186092440970415,0.0876906727413823,1.2745306523120004,0.5714285714285714,7
spambase,boundary_geometry_control,0,NBI-R,nbi_r,True,True,True,288,3,1236,0.0526,0.0,0.7626733746204174,0.3449919819473217,0.0,0.0,0.5,2,0.22101206604188037,0.6742689962018709,0.10363897553991988,0.0,0.0,0.5,2
spambase,boundary_geometry_control,0,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,True,True,True,288,3,1236,,0.24935704232211323,0.2532915146661142,0.14463486841650125,0.11440466899977832,1.2798118885810663,0.5714285714285714,7,0.4624420912589877,0.1748413527077164,0.10186092440970415,0.0876906727413823,1.2745306523120004,0.5714285714285714,7
spambase,boundary_geometry_control,0,GRID,grid,True,True,True,288,3,1236,0.3158,1.0054742701246562,0.0,0.03993823266057014,0.12080259924845142,1.5536809197852945,1.0,6,0.9690191614559012,0.011059631909016921,0.0,0.09157542939638116,1.5538950609224034,1.0,6
spambase,boundary_geometry_control,0,RANDOM,random,True,True,True,288,3,1236,0.0,0.0,1.555889520717131,2.707392534483485,0.0,0.0,0.0,2,0.0,1.259239597328433,2.115132312192386,0.0,0.0,0.0,2
spambase,boundary_geometry_control,0,NSGA2-MATCHED,nsga2,True,True,True,288,3,1236,0.0,0.09374579839876214,0.7321856495528744,0.5406182142868811,,,0.0,1,0.24053238619866382,0.6173934447610847,0.4159107077628204,,,0.0,1
spambase,boundary_geometry_control,1,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,4,1243,0.0,0.2644694120212949,0.5893705985520108,0.7039901643313018,0.0,0.0,0.0,9,0.0,1.7454953628277274,1.5910654606735641,0.0,0.0,0.0,9
spambase,boundary_geometry_control,1,HISTORICAL-WS,historical_ws,False,True,False,288,4,1243,0.1429,0.956290101676947,0.027051218708524838,0.05481711338364031,0.16755936252958198,0.2886954789454727,1.0,3,0.48762510478929094,0.44431642877090294,1.6045880669863146,0.13764189670893656,0.07818120856131833,0.3333333333333333,3
spambase,boundary_geometry_control,1,WS-S,ws_s,False,True,False,288,4,1243,0.1429,0.9136359670638897,0.027051218708524838,0.04057174822768443,0.2150373589527997,0.6580644819983724,1.0,4,0.4387722949841669,0.46075927444582254,1.352768702114338,0.6613645901178881,0.6049717438526494,0.25,4
spambase,boundary_geometry_control,1,NBI-S,nbi_s,False,True,False,288,4,1243,0.0,0.6763206521064137,0.21937833017024477,0.10206267481147885,0.07215420837972308,1.1884536710402764,0.8888888888888888,9,0.271115109158985,0.5760117899415612,1.5570817810084316,0.15165574105742405,1.3685442123231142,0.0,9
spambase,boundary_geometry_control,1,NBI-R,nbi_r,False,True,False,288,4,1243,0.0,0.156696982278989,0.5494235829073634,0.0,0.0,0.0,1.0,20,0.0,3.87941145359437,3.410334437960524,0.0,0.0,0.0,20
spambase,boundary_geometry_control,1,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,4,1243,,0.6763206521064137,0.21937833017024477,0.10206267481147885,0.07215420837972308,1.1884536710402764,0.8888888888888888,9,0.271115109158985,0.5760117899415612,1.5570817810084316,0.15165574105742405,1.3685442123231142,0.0,9
spambase,boundary_geometry_control,1,GRID,grid,False,True,False,288,4,1243,0.0,1.0,0.0,0.0,0.2801193648018216,2.037670211009895,1.0,6,0.19572934121128072,0.714898914837937,1.877233284793663,0.5017422611708995,1.854978156783991,0.0,6
spambase,boundary_geometry_control,1,RANDOM,random,False,True,False,288,4,1243,0.0,0.17956134454236666,0.6672589903242191,0.7481852629338407,0.4185799101825731,1.4870717291662134,0.0,3,0.0,1.6484891569726263,1.7116416648479316,0.4254543255628812,1.102973167280359,0.0,3
spambase,boundary_geometry_control,1,NSGA2-MATCHED,nsga2,False,True,False,288,4,1243,0.7143,2.4009030115670225,0.0,0.3796784966902588,0.1037012483953486,1.8591041254712692,1.0,10,0.8455464717529595,0.04771486656637615,0.24714202818431197,0.14565886173652165,1.4180351115985008,0.5,10
spambase,boundary_geometry_control,2,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,4,1250,0.0,0.0,1.6228142462324933,1.1177186648455595,0.0,0.0,0.0,2,0.0,2.0463594233791955,1.3253720196792935,0.0,0.0,0.0,2
spambase,boundary_geometry_control,2,HISTORICAL-WS,historical_ws,False,True,False,288,4,1250,0.1818,1.1057314975901273,0.005945938770069431,0.07616198422891776,0.35382579672238684,0.97362351345634,1.0,3,0.9362347160829517,0.01353755226322827,0.01448145270163572,0.3350806469863105,0.9065513205797008,0.6666666666666666,3
spambase,boundary_geometry_control,2,WS-S,ws_s,False,True,False,288,4,1250,0.1818,1.126243055517167,0.008239113102907295,0.049987910448626646,0.0,0.0,1.0,2,0.9570864541002938,0.009352145570536851,0.0,0.0,0.0,1.0,2
spambase,boundary_geometry_control,2,NBI-S,nbi_s,False,True,False,288,4,1250,0.2727,1.1164688409897705,0.01862216137138718,0.03373373018305967,0.44067356350872233,1.7320508075688772,1.0,3,0.9527204121830223,0.017095842002868802,0.0,0.43070930199858404,1.732050807568877,1.0,3
spambase,boundary_geometry_control,2,NBI-R,nbi_r,False,True,False,288,4,1250,0.0,0.0,1.376064215659871,0.776013552938525,0.0,0.0,0.0,2,0.0,1.772311666562893,0.9764249215061913,0.0,0.0,0.0,2
spambase,boundary_geometry_control,2,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,4,1250,,1.1164688409897705,0.01862216137138718,0.03373373018305967,0.44067356350872233,1.7320508075688772,1.0,3,0.9527204121830223,0.017095842002868802,0.0,0.43070930199858404,1.732050807568877,1.0,3
spambase,boundary_geometry_control,2,GRID,grid,False,True,False,288,4,1250,0.2727,1.0399104376323665,0.0,0.02505293378878659,0.25229513090108663,2.259458107990099,1.0,6,0.8668201604589328,0.026881530458475644,0.0521762567365612,0.280237686463462,2.2737412624337896,0.5,6
spambase,boundary_geometry_control,2,RANDOM,random,False,True,False,288,4,1250,0.0,0.0,1.8096779715281759,1.5049200962607958,0.14567677624850928,0.8169909400133357,0.0,3,0.0,2.190556271230653,1.756145223997595,0.16085674002580047,0.8293326287651057,0.0,3
spambase,boundary_geometry_control,2,NSGA2-MATCHED,nsga2,False,True,False,288,4,1250,0.0,0.3056392508404674,0.5405839332171862,0.47829865948893,0.09706543886965921,0.8117493313571876,0.0,9,0.1936635207689631,0.6658909926192602,0.5748985516151027,0.10666156713319319,0.8419898581303081,0.0,9
spambase,boundary_geometry_control,3,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,3,1238,0.0,0.0,0.8333846182757584,0.5225115843379584,0.12759572398744937,2.23606797749979,0.0,5,0.0,0.9068155514281633,0.4479265505081106,0.11715483331689543,2.2360679774997894,0.0,5
spambase,boundary_geometry_control,3,HISTORICAL-WS,historical_ws,False,True,False,288,3,1238,0.0769,0.9161937995762806,0.020772708544533586,0.03115906281680038,0.37938473575107473,1.171126487833089,0.5,4,0.8294335733222434,0.05103266434987938,0.05505935449487515,0.3806102330431141,1.185175227768699,0.25,4
spambase,boundary_geometry_control,3,WS-S,ws_s,False,True,False,288,3,1238,0.0769,0.9166938340872447,0.020772708544533586,0.01797263483511855,0.32450448955842226,1.121614529879771,0.75,4,0.8295911385575497,0.05103266434987938,0.06636565415821677,0.3052187151247359,1.1183084341102008,0.25,4
spambase,boundary_geometry_control,3,NBI-S,nbi_s,False,True,False,288,3,1238,0.2308,0.5026979374598347,0.22956581170796123,0.22289143227276953,0.3553187722816686,1.1161618893726095,0.75,4,0.42627475530517916,0.15692922315045654,0.05002456646960492,0.36524391860524597,1.1537998441458905,0.75,4
spambase,boundary_geometry_control,3,NBI-R,nbi_r,False,True,False,288,3,1238,0.0769,0.26015473727032856,0.5515517312605912,0.10565169786535904,,,1.0,1,0.15704106833391224,0.660093003058355,0.0,,,1.0,1
spambase,boundary_geometry_control,3,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,3,1238,,0.5026979374598347,0.22956581170796123,0.22289143227276953,0.3553187722816686,1.1161618893726095,0.75,4,0.42627475530517916,0.15692922315045654,0.05002456646960492,0.36524391860524597,1.1537998441458905,0.75,4
spambase,boundary_geometry_control,3,GRID,grid,False,True,False,288,3,1238,0.3846,1.0258093487569835,0.0,0.09238255901393681,0.16490312589007533,1.0715384608795846,1.0,6,0.9385381044603246,0.025466907725952597,0.016925337487363048,0.16714890393700949,1.054129772226014,0.8333333333333334,6
spambase,boundary_geometry_control,3,RANDOM,random,False,True,False,288,3,1238,0.0,0.0,1.0353562060478405,0.8633066886214055,0.0,0.0,0.0,2,0.0,1.1036237561637814,0.8639148792378499,0.0,0.0,0.0,2
spambase,boundary_geometry_control,3,NSGA2-MATCHED,nsga2,False,True,False,288,3,1238,0.0,0.32533889945780986,0.5517742883570477,0.3959603698793888,0.07229067071659322,0.5830145550424819,0.25,4,0.2602421838572219,0.5778939967785168,0.24240956740715539,0.08155574632994954,0.6432649384465468,0.0,4
spambase,boundary_geometry_control,4,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,3,1243,0.125,2.054478774129729,0.14150287399073722,0.7766640202571112,,,1.0,1,0.23745738232578165,0.7730928255663057,0.0,,,1.0,1
spambase,boundary_geometry_control,4,HISTORICAL-WS,historical_ws,True,True,True,288,3,1243,0.125,2.1299089492274454,0.013519217553469446,0.4592317406396216,0.0,0.0,1.0,2,0.23745738232578165,0.2301748821466007,0.5867455631741253,0.0,0.0,0.5,2
spambase,boundary_geometry_control,4,WS-S,ws_s,True,True,True,288,3,1243,0.125,2.25211264186035,0.014851633316890581,0.45767695534147873,0.0,0.0,1.0,2,0.5000141466798625,0.17905636711023565,0.5871366311343031,0.0,0.0,0.5,2
spambase,boundary_geometry_control,4,NBI-S,nbi_s,True,True,True,288,3,1243,0.0,1.9805152825000636,0.007762301475706668,0.3505604327799636,0.2239320343540972,0.5167666448734634,1.0,3,0.0,0.346195611144242,0.7743381901650968,0.4237796254876869,0.573511364740633,0.0,3
spambase,boundary_geometry_control,4,NBI-R,nbi_r,True,True,True,288,3,1243,0.5,2.282301578356057,0.03617332922249277,0.6612458089946461,0.0,0.0,1.0,4,0.5157431322911419,0.15173269959102076,0.0,0.0,0.0,1.0,4
spambase,boundary_geometry_control,4,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,True,True,True,288,3,1243,,1.9805152825000636,0.007762301475706668,0.3505604327799636,0.2239320343540972,0.5167666448734634,1.0,3,0.0,0.346195611144242,0.7743381901650968,0.4237796254876869,0.573511364740633,0.0,3
spambase,boundary_geometry_control,4,GRID,grid,True,True,True,288,3,1243,0.0,1.012671607854128,0.0,0.014165518295731264,0.2146169543633252,1.6951885320302365,1.0,5,0.0,1.1122007913815348,1.1228412111166903,0.3643470552723916,1.7706650752822595,0.0,5
spambase,boundary_geometry_control,4,RANDOM,random,True,True,True,288,3,1243,0.0,0.0,1.0454593184065144,0.9313011196364698,0.1089498982601588,0.6743266747088159,0.0,4,0.0,2.7931903016969786,2.5983681250570836,0.13691685001319,0.5685026878170609,0.0,4
spambase,boundary_geometry_control,4,NSGA2-MATCHED,nsga2,True,True,True,288,3,1243,0.125,2.0853668961728102,0.06682403010285812,0.5571061836425782,,,1.0,1,0.6137634960767692,0.48706780135440986,0.0,,,1.0,1
spambase,boundary_geometry_control,5,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,4,1244,0.0,0.0,1.064162614692396,0.9456428228456633,0.0,0.0,0.0,2,0.0,1.0899857213222233,0.958682539241051,0.0,0.0,0.0,2
spambase,boundary_geometry_control,5,HISTORICAL-WS,historical_ws,False,True,False,288,4,1244,0.0,1.235667885577119,0.08020561650312426,0.23166197715492645,0.5957444970113882,1.2308749546076203,0.6666666666666666,3,0.629458299931236,0.1576723863753585,0.09792236406614595,0.4409176925593201,1.133044300334361,0.0,3
spambase,boundary_geometry_control,5,WS-S,ws_s,False,True,False,288,4,1244,0.2,1.390411986454372,0.0753520567925819,0.2497828829644509,0.0,0.0,0.5,2,0.7045077455904435,0.09686578849750914,0.005188001116403782,0.0,0.0,0.5,2
spambase,boundary_geometry_control,5,NBI-S,nbi_s,False,True,False,288,4,1244,0.2,1.3818344204223059,0.07533098210271409,0.24561136418437998,0.023709328448664052,0.032960136464635914,1.0,3,0.7000303287005027,0.09810132747074614,0.1395983271112938,0.08798477648753583,0.1620430646942435,0.3333333333333333,3
spambase,boundary_geometry_control,5,NBI-R,nbi_r,False,True,False,288,4,1244,0.0,0.0,2.564496101127779,2.0846822135438483,8.703217356133988e-06,0.007359823475451641,0.0,11,0.0,2.018819595847515,1.3851950393906833,3.342938499747373e-06,0.0042464904416062745,0.0,11
spambase,boundary_geometry_control,5,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,4,1244,,1.3818344204223059,0.07533098210271409,0.24561136418437998,0.023709328448664052,0.032960136464635914,1.0,3,0.7000303287005027,0.09810132747074614,0.1395983271112938,0.08798477648753583,0.1620430646942435,0.3333333333333333,3
spambase,boundary_geometry_control,5,GRID,grid,False,True,False,288,4,1244,0.6,1.5812853361888055,0.0,0.2241420659967273,0.15172477442677085,0.2708732285519253,1.0,4,0.7972765621138387,0.10783762934386207,0.11919624589996702,0.028187855434883165,0.06096944834767636,0.75,4
spambase,boundary_geometry_control,5,RANDOM,random,False,True,False,288,4,1244,0.0,0.10910555767678898,0.6052803408786334,0.5082847877421134,0.0,0.0,0.0,2,0.06634841437386366,0.7917805454350306,0.7043476338365151,0.0,0.0,0.0,2
spambase,boundary_geometry_control,5,NSGA2-MATCHED,nsga2,False,True,False,288,4,1244,0.0,0.03305735131418932,0.5873350346440004,0.7814872115565322,0.34750248548903107,1.846474168167623,0.0,9,0.0010026635268533092,0.7485384991611809,0.8782184987769083,0.2288591064467472,1.7693252735596179,0.0,9
spambase,boundary_geometry_control,6,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,4,1246,0.0,0.0,0.8508968268292492,0.8017781538623906,0.0010091053354573266,0.0040195076045907085,0.0,3,0.0,5.155770368036762,5.527935221484902,0.1632438461116839,0.2372880566637717,0.0,3
